,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
15577,57,Jun 04,H.L. Orchard,"C.M. Ross
T. Wiggins
K. Deva Rau","xx
xx
xx","xx
xx
xx","82
82
82",61,
15578,57,Jun 04,C.M. Ross,C.M. Ross,xx,xx,89,68,
15579,57,Jun 04,c.b. T. Wiggins,C.M. Ross,58,Jan 05,83,61,
15580,57,Jun 04,K.J. Sanjána,"R. Tucker
F.W. Reeves
Francs E. Cave
C.A.B. Garrett
AM. Nesbitt","57
57
57
57
57","Oct 04
Oct 04
Oct 04
Oct 04
Oct 04","82
82
82
82
82",48,
15581,57,Jun 04,C.E. Youngman,W.F. Beard,57,Oct 04,82,87,
15582,57,Jun 04,W. Scrimgeour,"F.W. Reeves
C.M. Ross
C.A.B. Garrett
R.F. Davis
R. Tucker","58
58
58
58
58","Mar 05
Mar 05
Mar 05
Mar 05
Mar 05","83
83
83
83
83",44,
15583,57,Jun 04,T. Roach,"J. Blaikie
F.W. Reeves
C.M. Ross","xx
xx
xx","xx
xx
xx","82
82
82",67,
15584,57,Jun 04,James Blaikie,"R.F. Davis
E.J. Nanson","xx
xx","xx
xx","82
82",41,
15585,57,Jun 04,D. Biddle,,,,,44,
15586,57,Jun 04,c.b. Frank Porter,Frank Porter,xx,xx,82,41,
15587,57,Jul 04,A.R. Richardson,,,,,6,
15588,57,Jul 04,H. MacColl,,,,,13,
15589,57,Jul 04,R. Chartres,"T. Wiggins
R. Chartres","57
57","Sep 04
Sep 04","82
82",9,
15590,57,Jul 04,R.W.D. Christie,,,,,9,
15591,57,Jul 04,A. Cunningham,A. Cunningham,58,Jan 05,83,9,
15592,57,Jul 04,James Blaikie,,,,,9,
15593,57,Jul 04,Rev. F.H. Jackson,,,,,61,
15594,57,Jul 04,J.J. Barniville,C.M. Ross,57,Nov 04,82,64,
15595,57,Jul 04,K.J. Sanjána,"T. Wiggins
C.M. Ross
H.C. Kent","xx
xx
xx","xx
xx
xx","82
82
82",61,
15596,57,Jul 04,E.J. Nanson,E.J. Nanson,xx,xx,105,41,
15597,57,Jul 04,Prof. Cochez,,,,,79,
15598,57,Jul 04,R. Tucker,"Frances E. Cave
W.F. Beard
K.J. Sanjána","xx
xx
xx","xx
xx
xx","83
83
83",48,
15599,57,Jul 04,A.M. Nesbitt,"R.F. Davis
W.F. Beard
A.M. Nesbitt
Kela Deva Rau
C. Taylor
F.W. Reeves","57
57
57
57
59
xx","Nov 04
Nov 04
Nov 04
Nov 04
Jun 06
xx","82
82
82
82
85
84",48,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
15600,57,Jul 04,c.b. T. Roach,T. Wiggins,57,Oct 04,82,52,
15601,57,Jul 04,Prof. Neuberg,"Prof. Neuberg
W.F. Beard","58
58","Jan 05
Jan 05","83
83",41,
15602,57,Jul 04,L. Isserlis,L. Isserlis,xx,xx,82,41,
15603,57,Jul 04,I. Arnold,,,,,52,
15604,57,Jul 04,Prof. Lauvernay,K.J. Sanjána,57,Sep 04,82,47,
15605,57,Aug 04,J. Blaikie,"J. Blaikie
A.M. Nesbitt","57
57","Dec 04
Dec 04","82
82",8,
15606,57,Aug 04,J. Cullen,J. Cullen,57,Nov 04,82,46,
15607,57,Aug 04,G.H. Hardy,,,,,6,
15608,57,Aug 04,A. Cunningham,A. Cunningham,xx,xx,82,29,
15609,57,Aug 04,R.W.D. Christie,,,,,9,
15610,57,Aug 04,C.M. Ross,"R.F. Davis
A.M. Nesbitt
C.M. Ross","xx
xx
xx","xx
xx
xx","83
83
83",22,
15611,57,Aug 04,J.J. Barniville,,,,,64,
15612,57,Aug 04,H.L. Orchard,,,,,61,
15613,57,Aug 04,E.J. Nanson,,,,,6,
15614,57,Aug 04,C.E. Youngman,,,,,79,
15615,57,Aug 04,Prof. Cochez,,,,,44,
15616,57,Aug 04,E.J. Nanson,J. Cullen,58,Feb 05,83,41,
15617,57,Aug 04,A.M. Nesbitt,C.M. Ross,xx,xx,83,48,
15618,57,Aug 04,A.R. Richardson,,,,,45,
15619,57,Aug 04,Prof. Neuberg,"K.J. Sanjána
R. Tucker","58
58","Jan 05
Jan 05","83
83",44,
15620,57,Aug 04,D. Biddle,W.F. Beard,58,Jan 05,83,41,
15621,57,Aug 04,R. Tucker,"R. Tucker
K.S. Patrachan","58
58","Jul 05
Jul 05","84
84",41,
15622,57,Aug 04,K.J. Sanjána,"R.F. Davis
C. Searle
W.F. Beard
R. Tucker","xx
xx
xx
xx","xx
xx
xx
xx","83
83
83
83",41,
15623,57,Sep 04,G.H. Hardy,,,,,6,
15624,57,Sep 04,D. Biddle,A. Cunningham,58,Mar 05,83,9,
15625,57,Sep 04,E.J. Nanson,,,,,28,
15626,57,Sep 04,R. Chartres,R. Chartres,57,Nov 04,82,61,
15627,57,Sep 04,A.H. Bell,"A. Cunningham
R.W.D. Christie
J. Blaikie
D. Biddle
W.H. Blythe
C. Bickerdike","57
57
57
57
57
57","Nov 04
Nov 04
Nov 04
Nov 04
Nov 04
Nov 04","82
82
82
82
82
82",9,
15628,57,Sep 04,R.W.D. Christie,"A. Cunningham
R.W.D. Christie","57
xx","Dec 04
xx","82
82",9,
15629,57,Sep 04,A.W.T.,A. Cunningham,57,Dec 04,82,9,
15630,57,Sep 04,Prof. Neuberg,"C.M. Ross
R. Tucker","xx
xx","xx
xx","82
82",3,
15631,57,Sep 04,J.J. Barniville,,,,,64,
15632,57,Sep 04,R. Tucker,K.J. Sanjána,xx,xx,83,41,
15633,57,Sep 04,J. Blaikie,J. Blaikie,58,Feb 05,83,41,
15634,57,Sep 04,"C. Bickerdike
[Corrected ET Nov 04]",,,,,41,
15635,57,Sep 04,Prof. Cochez,"R. Tucker
A.M. Nesbitt","58
58","Feb 05
Feb 05","83
83",41,
15636,57,Sep 04,C.E. Youngman,"R.F. Davis
George Scott
James Blaikie","58
58
58","Jan 05
Jan 05
Jan 05","83
83
83",41,
15637,57,Sep 04,C.E. Hillyer,C.E. Hillyer,58,Jan 05,83,41,
15638,57,Sep 04,A.M. Nesbitt,"R. Tucker
C. Bickerdike
Kela Deva Rau","57
57
57","Dec 04
Dec 04
Dec 04","82
82
82",48,
15639,57,Sep 04,A.R. Richardson,,,,,45,
15640,57,Sep 04,K.J. Sanjána,,,,,79,
15641,57,Oct 04,Hon. G.R. Dick,,,,,57,
15642,57,Oct 04,E.J. Nanson,,,,,97,
15643,57,Oct 04,H.A. Webb,,,,,1,
15644,57,Oct 04,W.H. Blythe,A. Cunningham,xx,xx,82,9,
15645,57,Oct 04,R. Chartres,"J. Blaikie
R. Chartres","xx
xx","xx
xx","82
82",9,
15646,57,Oct 04,R.W.D. Christie,"R.W.D. Christie
A.H. Bell","xx
xx","xx
xx","83
83",9,
15647,57,Oct 04,D. Biddle,,,,,9,
15648,57,Oct 04,C.E. Youngman,"E.B. Escott
A. Cunningham","58
58","Feb 05
Feb 05","83
83",9,
15649,57,Oct 04,A.M. Nesbitt,,,,,25,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
15650,57,Oct 04,K.J. Sanjána,,,,,68,
15651,57,Oct 04,H.L. Orchard,,,,,61,
15652,57,Oct 04,E.J. Nanson,,,,,46,
15653,57,Oct 04,K.J. Sanjána,,,,,44,
15654,57,Oct 04,R. Tucker,,,,,84,
15655,57,Oct 04,Prof. Cochez,K.J. Sanjána,xx,xx,83,44,
15656,57,Oct 04,J. Blaikie,"K.J. Sanjána
W.F. Beard
J. Blaikie","xx
xx
xx","xx
xx
xx","83
83
83",41,
15657,57,Oct 04,Prof. Neuberg,"Prof. Neuberg
C.M. Ross","58
58","Jun 05
Jun 05","83
83",41,
15658,57,Oct 04,I. Arnold,C.E. Youngman,xx,xx,85,41,
15659,57,Nov 04,K.J. Sanjána,,,,,6,
15660,57,Nov 04,G.H. Hardy,,,,,6,
15661,57,Nov 04,R.W.D. Christie,,,,,9,
15662,57,Nov 04,H.A. Webb,,,,,61,
15663,57,Nov 04,A. Cunningham,A. Cunningham,58,Jan 05,83,9,
15664,57,Nov 04,R. Chartres,R. Chartres,58,Mar 05,83,9,
15665,57,Nov 04,A.M. Nesbitt,A.M. Nesbitt,xx,xx,83,22,
15666,57,Nov 04,J.J. Barniville,"K.J. Sanjána
C.M. Ross","xx
xx","xx
xx","83
83",64,
15667,57,Nov 04,Prof. Neuberg,"Prof. Neuberg
A. Cunningham","58
xx",Mar 05,"83
83",3,
15668,57,Nov 04,E.J. Nanson,W.H. Blythe,58,Jan 05,83,44,
15669,57,Nov 04,c.b. A.V.K.K. Menon,"R.F. Davis
M.V.A. Sastry
S.C. Bagchi","58
58
58","Feb 05
Feb 05
Feb 05","83
83
83",44,
15670,57,Nov 04,Prof. Cochez,,,,,44,
15671,57,Nov 04,K.J. Sanjána,"A.S. Tombe
M.V.A. Sastry","58
xx","Jan 05
xx","83
83",45,
15672,57,Nov 04,A.R. Richardson,,,,,45,
15673,57,Nov 04,J. Blaikie,J. Blaikie,xx,xx,83,41,
15674,57,Nov 04,W.F. Beard,"R.F. Davis
W.F. Beard
A.W.T.
M.V.A. Sastry","58
58
58
58","Feb 05
Feb 05
Feb 05
Feb 05","83
83
83
83",41,
15675,57,Nov 04,R. Tucker,"K.J. Sanjána
R. Tucker","xx
xx","xx
xx","83
83",41,
15676,57,Nov 04,C.E. Youngman,,,,,47,
15677,57,Dec 04,R.W.D. Christie,R.W.D. Christie,58,Jul 05,84,12,
15678,57,Dec 04,A. Cunningham,A. Cunningham,58,Feb 05,83,9,
15679,57,Dec 04,Alexander Holm,A. Holm,58,Dec 05,84,9,
15680,57,Dec 04,A.W.T.,,,,,22,
15681,57,Dec 04,K.J. Sanjána,,,,,10,
15682,57,Dec 04,J.J. Barniville,C.M. Ross,58,Feb 05,83,64,
15683,57,Dec 04,H.L. Orchard,"C.M. Ross
Kela Deva Rau","58
xx","Feb 05
xx","83
83",61,
15684,57,Dec 04,A.M. Nesbitt,,,,,13,
15685,57,Dec 04,D. Biddle,,,,,13,
15686,57,Dec 04,G.H. Hardy,G.H. Hardy,58,May 05,83,52,
15687,57,Dec 04,R. Chartres,R. Chartres,58,Feb 05,83,14,
15688,57,Dec 04,S. Sircom,,,,,46,
15689,57,Dec 04,C.E. Youngman,,,,,41,
15690,57,Dec 04,R. Tucker,"R. Tucker
Kela Deva Rau
P.V. Seshu","xx
xx
xx","xx
xx
xx","84
84
84",3,
15691,57,Dec 04,J. Blaikie,"K.J. Sanjána
R. Tucker","58
58","Mar 05
Mar 05","83
83",41,
15692,57,Dec 04,K.J. Sanjána,"A.S. Tombe
P.V. Seshu","58
58","Mar 05
Mar 05","83
83",48,
15693,57,Dec 04,E.J. Nanson,K.J. Sanjána,58,Jun 05,83,84,
15694,57,Dec 04,Prof. Neuberg,"C.E. Youngman
C.M. Ross","xx
xx","xx
xx","91
91",45,
15695,58,Jan 05,H.A. Webb,"J. Blaikie
C. Searle
E.F. Tipple
C. Bickerdike","58
58
58
58","May 05
May 05
May 05
May 05","83
83
83
83",79,
15696,58,Jan 05,G.H. Hardy,,,,,6,
15697,58,Jan 05,E.B. Escott,"R.F. Davis
A. Cunningham","58
58","Mar 05
Mar 05","83
83",29,
15698,58,Jan 05,A. Cunningham,"A. Cunningham
J. Blaikie","xx
xx","xx
xx","83
83",29,
15699,58,Jan 05,James Blaikie,"A. Cunningham
R. Tucker
James Blaikie
R.F. Davis
K.J. Sanjána
R.W.D. Christie","58
58
58
58
58
58","Apr 05
Apr 05
Apr 05
Apr 05
Apr 05
Jun 05","83
83
83
83
83
83",9,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
15700,58,Jan 05,E.J. Nanson,E.J. Nanson,xx,xx,84,6,
15701,58,Jan 05,A.M. Nesbitt,,,,,10,
15702,58,Jan 05,J.J. Barniville,,,,,64,
15703,58,Jan 05,c.b. A.V.K.K. Menon,K.S. Patrachan,58,Mar 05,83,61,
15704,58,Jan 05,R.F. Whitehead,"K.J. Sanjána
R.F. Davis
R.F. Whitehead","58
58
58","May 05
May 05
Jun 05","83
83
83",61,
15705,58,Jan 05,S.C. Bagchi,S.C. Bagchi,58,Mar 05,83,79,
15706,58,Jan 05,Prof. Cochez,,,,,79,
15707,58,Jan 05,Prof. Neuberg,"R. Tucker
E.F. Davis","58
58","Apr 05
Apr 05","83
83",48,
15708,58,Jan 05,E.J. Nanson,E.J. Nanson,xx,xx,85,45,
15709,58,Jan 05,C.E. Youngman,,,,,74,
15710,58,Jan 05,R. Tucker,,,,,41,
15711,58,Jan 05,I. Arnold,"R. Tucker
C.M. Ross","58
58","Apr 05
Apr 05","83
83",41,
15712,58,Jan 05,K.J. Sanjána,R. Tucker,58,Apr 05,83,41,
15713,58,Jan 05,Prof. Lauvernay,"K.J. Sanjána
R. Tucker
C.M. Ross
W.F. Beard","58
58
58
xx","Jul 05
Jul 05
Jul 05
xx","84
84
84
84",41,
15714,58,Feb 05,R.W.D. Christie,R.W.D. Christie,xx,xx,83,1,
15715,58,Feb 05,E.B. Escott,Alexander Holm,58,Apr 05,83,9,
15716,58,Feb 05,A.H. Bell,"R.W.D. Christie
G. Heppel
Alexander Holm","xx
xx
xx","xx
xx
xx","83
83
83",78,
15717,58,Feb 05,R. Chartres,,,,,78,
15718,58,Feb 05,A. Cunningham,A. Cunningham,xx,xx,83,9,
15719,58,Feb 05,J.J. Barniville,J.J. Barniville,60,May 07,87,64,
15720,58,Feb 05,H.L. Orchard,C.M. Ross,58,May 05,83,61,
15721,58,Feb 05,M.W. Crofton,F.N. Mayers,58,Jul 05,84,8,
15722,58,Feb 05,D. Biddle,,,,,14,
15723,58,Feb 05,E.J. Nanson,,,,,79,
15724,58,Feb 05,S.C. Bagchi,S.C. Bagchi,58,Jun 05,83,6,
15725,58,Feb 05,Prof. Neuberg,,,,,43,
15726,58,Feb 05,K.J. Sanjána,"C.M. Ross
M.V.A. Sastry","xx
xx","xx
xx","83
84",48,
15727,58,Feb 05,Prof. Cochez,K.J. Sanjána,xx,xx,85,45,
15728,58,Feb 05,C.E. Youngman,,,,,44,
15729,58,Feb 05,R. Tucker,"H.W. Webster
K.J. Sanjána","58
xx","Aug 05
xx","84
83",41,
15730,58,Feb 05,J. Blaikie,"K.J. Sanjána
J. Blaikie","58
xx","Jun 05
xx","83
83",41,
15731,58,Feb 05,A.M. Nesbitt,,,,,41,
15732,58,Mar 05,D. Biddle,,,,,2,
15733,58,Mar 05,M.W. Crofton,F.M. Mayers,xx,xx,84,8,
15734,58,Mar 05,S.C. Gould,"S.C. Gould
[Corrected ET Nov 09]",58,May 05,"83
92",9,
15735,58,Mar 05,E.B. Escott,,,,,9,
15736,58,Mar 05,A. Cunningham,A. Cunningham,58,May 05,83,29,
15737,58,Mar 05,J.J. Barniville,,,,,64,
15738,58,Mar 05,E.J. Nanson,"E.J. Nanson
J.A.H. Johnston
C.M. Ross","59
xx
xx","Jan 06
xx
xx","85
83
83",22,
15739,58,Mar 05,K.J. Sanjána,C.M. Ross,58,Jun 05,83,68,
15740,58,Mar 05,S.C. Bagchi,S.C. Bagchi,58,Nov 05,84,51,
15741,58,Mar 05,R. Chartres,R. Chartres,58,May 05,83,14,
15742,58,Mar 05,Prof. Neuberg,,,,,46,
15743,58,Mar 05,Prof. Cochez,,,,,47,
15744,58,Mar 05,Prof. Lauvernay,,,,,47,
15745,58,Mar 05,Alexander Holm,,,,,41,
15746,58,Mar 05,R. Tucker,"K.J. Sanjána
W.F. Beard","xx
xx","xx
xx","84
84",48,
15747,58,Mar 05,J.L. S. Hatton,"J.A.H. Johnston
K.J. Sanjána
C.M. Ross","58
58
58","Jun 05
Jun 05
Jun 05","83
83
83",48,
15748,58,Mar 05,A.M. Nesbitt,"R.F. Davis
J.A.H. Johnston
K.J. Sanjána","58
58
58","Jul 05
Jul 05
Jul 05","84
84
84",45,
15749,58,Mar 05,W.F. Beard,"C. Taylor
F.W. Reeves","59
xx","Jun 06
xx","85
84",41,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
15750,58,Apr 05,J.E.A. Steggall,,,,,11,
15751,58,Apr 05,"c.b. J.A.H. Johnston
[Corrected ET May 05[",C.W. O’Hara,58,Jul 05,84,17,
15752,58,Apr 05,M.W. Crofton,"A. Cunningham
R.W.D. Christie
F.N. Mayers","58
58
58","Jun 05
Jun 05
Jun 05","83
83
83",9,
15753,58,Apr 05,A. Cunningham,"R.W.D. Christie
R.F. Davis
A.H. Bell
A. Cunningham","58
58
58
58","Jul 05 Jul 05
Jul 05
Jul 05","84
84
84
84",9,
15754,58,Apr 05,Prof. Neuberg,C.M. Ross,60,Apr 07,87,25,
15755,58,Apr 05,K.J. Sanjána,C.M. Ross,xx,xx,84,61,
15756,58,Apr 05,Prof. Neuberg,C.M. Ross,58,Jun 05,83,53,
15757,58,Apr 05,R.W.D. Christie,R.W.D. Christie,59,Apr 06,85,3,
15758,58,Apr 05,H.L. Orchard,"C.M. Ross
Kela Deva Rau","58
58","Sep 05
Sep 05","84
84",61,
15759,58,Apr 05,R. Chartres,R. Chartres,xx,xx,83,14,
15760,58,Apr 05,C.E. Youngman,,,,,79,
15761,58,Apr 05,R.W. Genese,J.A.H. Johnston,58,Aug 05,84,46,
15762,58,Apr 05,E.J. Nanson,E.J. Nanson,xx,xx,85,75,
15763,58,Apr 05,K.J. Sanjána,"R.F. Davis
M.V.A. Sastry
E.J. Nanson","xx
xx
xx","xx
xx
xx","83
83
84",41,
15764,58,Apr 05,R.F. Davis,"C.E. Williams (ps)
J.A.H. Johnston (ps)
A.M. Nesbitt (ps)
H.W. Webster (ps)
E.J. Nanson","58
58
58
58
xx","Dec 05
Dec 05
Dec 05
Dec 05
xx","84
84
84
84
85",41,
15765,58,Apr 05,Prof. Cochez,,,,,47,
15766,58,Apr 05,A.M. Nesbitt,"J.A.H. Johnston
M.V.A. Sastry
C.M. Ross","xx
xx
xx","xx
xx
xx","84
84
48",44,
15767,58,Apr 05,R. Tucker,,,,,48,
15768,58,May 05,S.C. Bagchi,S.C. Bagchi,xx,xx,84,73,
15769,58,May 05,R. Chartres,R. Chartres,58,Aug 05,84,14,
15770,58,May 05,C.E. Youngman,"B.C. Wallis
C.E. Youngman","58
58","Aug 05
Aug 05","84
84",12,
15771,58,May 05,A. Holm,"A. Cunningham
B.C. Wallis","xx
xx","xx
xx","84
84",9,
15772,58,May 05,R.W.D. Christie,F.N. Mayers,58,Sep 05,84,9,
15773,58,May 05,Rev. F.H. Jackson,Rev. F.H. Jackson,58,Aug 05,84,61,
15774,58,May 05,E.J. Nanson,"J.A.H. Johnston
Solidus
A.M. Nesbitt
L. Isserlis
R.J. Whitaker","59
59
59
59
59","Feb 06
Feb 06
Feb 06
Feb 06
Feb 06","85
85
85
85
85",22,
15775,58,May 05,J.J. Barniville,,,,,64,
15776,58,May 05,W.H.H. Hudson,W.H.H. Hudson,58,Aug 05,84,79,
15777,58,May 05,Prof. Cochez,"A.M. Nesbitt
K.J. Sanjána
J.A.H. Johnston
C.M. Ross","xx
xx
xx
xx","xx
xx
xx
xx","84
84
84
84",44,
15778,58,May 05,R. Tucker,,,,,44,
15779,58,May 05,K.J. Sanjána,E.J. Nanson,xx,xx,84,45,
15780,58,May 05,D. Biddle,L. Isserlis,58,Oct 05,84,48,
15781,58,May 05,Prof. Neuberg,"J.A.H. Johnston
K.J. Sanjána
W. Austin Sleigh
L. Isserlis
A.M. Nesbitt
F.W. Reeves","58
58
58
58
58
58","Sep 05
Sep 05
Sep 05
Sep 05
Sep 05
Sep 05","84
84
84
84
84
84",48,
15782,58,May 05,A.M. Nesbitt,"W.A. Sleigh
W.J. Dobbs
B.C. Wallis
R.J. Whitaker","62
xx
xx
xx","Apr 09
xx
xx
xx","91
84
84
84",41,
15783,58,May 05,Prof. Lauvernay,C.E. Youngman,xx,xx,89,41,
15784,58,May 05,R.F. Davis,"W. Austin Sleigh
H.W. Webster
W.J. Dobbs
J. Blaikie","58
58
58
58","Aug 05
Aug 05
Aug 05
Aug 05","84
84
84
84",41,
15785,58,May 05,E.J. Nanson,,,,,46,
15786,58,Jun 05,I. Arnold,W.J. Dobbs,58,Sep 05,84,17,
15787,58,Jun 05,W.J. Dobbs,W.J. Dobbs,58,Nov 05,84,17,
15788,58,Jun 05,R. Chartres,,,,,53,
15789,58,Jun 05,A. Cunningham,A. Cunningham,59,Jan 06,85,9,
15790,58,Jun 05,K.J. Sanjána,A. Cunningham,60,Mar 07,87,28,
15791,58,Jun 05,A.H. Bell,"J. Blaikie
F.N. Mayers","58
58","Aug 05
Aug 05","84
84",9,
15792,58,Jun 05,H.L. Orchard,"R.W.D. Christie
J. Blaikie
Kela Deva Rau
F.W. Reeves","58
58
58
58","Oct 05
Oct 05
Oct 05
Oct 05","84
84
84
84",61,
15793,58,Jun 05,E.J. Nanson,E.J. Nanson,58,Nov 05,84,22,
15794,58,Jun 05,R.W.D. Christie,R.W.D. Christie,58,Sep 05,84,9,
15795,58,Jun 05,S.G. Bagchi,S.C. Bagchi,58,Nov 05,84,46,
15796,58,Jun 05,C.E. Youngman,,,,,48,
15797,58,Jun 05,c.b. M.V.A. Sastry,E.J. Nanson,58,Oct 05,84,48,
15798,58,Jun 05,H.J. Raymond,,,,,41,
15799,58,Jun 05,D. Biddle,"H.J. Raymond
J. Blaikie
Alex Matheson","xx
xx
xx","xx
xx
xx","84
84
84",41,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
15800,58,Jun 05,R.F. Davis,C.M. Ross,xx,xx,84,86,
15801,58,Jun 05,W.F. Beard,"W.J. Dobbs
Austin Sleigh
W.F. Beard
H.C. Kent
C.M. Ross
Kela Deva Rau","59
59
59
59
59
59","Mar 06
Mar 06
Mar 06
Mar 06
Mar 06
Mar 06","85
85
85
85
85
85",86,
15802,58,Jun 05,c.b. J. Blaikie,J. Blaikie,58,Dec 05,84,46,
15803,58,Jun 05,Prof. Neuberg,A.M. Nesbitt,58,Oct 05,84,46,
15804,58,Jul 05,R.W.D. Christie,"A. Cunningham
A. Holm","xx
xx","xx
xx","84
84",9,
15805,58,Jul 05,A.H. Bell,"E.B. Escott (2 solns)
A.H. Bell","58
xx","Nov 05
xx","84
84",9,
15806,58,Jul 05,Rev. F.H. Jackson,Rev. F.H. Jackson,58,Sep 05,84,96,
15807,58,Jul 05,A.M. Nesbitt,,,,,61,
15808,58,Jul 05,E.J. Nanson,,,,,22,
15809,58,Jul 05,K.J. Sanjána,Kela Deva Rau,59,Apr 06,85,22,
15810,58,Jul 05,J.J. Barniville,,,,,64,
15811,58,Jul 05,R. Chartres,R. Chartres,58,Oct 05,84,41,
15812,58,Jul 05,S.C. Bagchi,"A.M. Nesbitt
S.C. Bagchi","59
59","Mar 06
Mar 06","85
85",5,
15813,58,Jul 05,E.J. Nanson,,,,,44,
15814,58,Jul 05,Prof. Cochez,,,,,79,
15815,58,Jul 05,R. Tucker,S. Ganguli,xx,xx,85,44,
15816,58,Jul 05,C.E. Youngman,R.F. Davis,59,May 06,85,48,
15817,58,Jul 05,A.W.T.,,,,,45,
15818,58,Jul 05,R.F. Davis,"C.E. Youngman
C.E. Youngman (2ndSol)
K.J. Sanjána","59
xx
xx","Jun 06
xx
xx","85
89
84",45,
15819,58,Jul 05,Prof. Neuberg,"Saradakanta Ganguli
K.J. Sanjána
C.M. Ross","58
58
58","Sep 05
Sep 05
Sep 05","84
84
84",52,
15820,58,Jul 05,Prof. Neuberg,Constance I. Marks,59,Dec 06,86,41,
15821,58,Jul 05,W.J. Dobbs,,,,,17,
15822,58,Aug 05,G.H. Hardy,,,,,6,
15823,58,Aug 05,J.J. Barniville,C.M. Ross,xx,xx,84,64,
15824,58,Aug 05,D. Biddle,A. Cunningham,xx,xx,84,9,
15825,58,Aug 05,B.C. Wallis,"A. Cunningham
A. Holm","58
58","Nov 05
Nov 05","84
84",9,
15826,58,Aug 05,J.A.C.,"A. Cunningham
A. Holm","58
58","Oct 05
Oct 05","84
84",29,
15827,58,Aug 05,R.W.D. Christie,"R.W.D. Christie
H.L. Little","58
58","Nov 05
Nov 05","84
84",29,
15828,58,Aug 05,c.b. K. Deva Rau,D. Biddle,58,Oct 05,84,10,
15829,58,Aug 05,S.C. Bagchi,,,,,6,
15830,58,Aug 05,R. Chartres,R. Chartres,xx,xx,84,14,
15831,58,Aug 05,E.J. Nanson,,,,,45,
15832,58,Aug 05,Prof. Neuberg,"S.C. Bagchi
C.M. Ross","58
58","Oct 05
Oct 05","84
84",84,
15833,58,Aug 05,Prof. Cochez,C.M. Ross,xx,xx,84,44,
15834,58,Aug 05,A.M. Nesbitt,,,,,45,
15835,58,Aug 05,R. Tucker,"R. Tucker
M.V.A. Sastry
Kela Deva Rau
K.S. Patrachan","xx
xx
xx
xx","xx
xx
xx
xx","84
84
84
84",41,
15836,58,Aug 05,C.E. Youngman,,,,,41,
15837,58,Aug 05,K.J. Sanjána,"A.M. Nesbitt
H.M. Taylor
Henry Riddell","59
xx
xx","Jan 06
xx
xx","84
84
84",47,
15838,58,Aug 05,W.F. Beard,"R.F. Davis
H.W. Webster
M.V.A. Sastry","xx
xx
xx","xx
xx
xx","85
85
85",41,
15839,58,Aug 05,N. Parameswara Menon,,,,,41,
15840,58,Sep 05,R. Chartres,R. Chartres,xx,xx,84,14,
15841,58,Sep 05,"H.L. Orchard
[Corrected ET Oct 05]","J. Blaikie
B.C. Wallis
R.J. Whitaker
J. Brill","58
58
58
58","Dec 05
Dec 05
Dec 05
Dec 05","84
84
84
84",12,
15842,58,Sep 05,C. Bickerdike,"R. Chartres
C. Bickerdike","58
xx","Nov 05
xx","84
85",2,
15843,58,Sep 05,Otto Meissner,"A. Cunningham
Otto Meissner
H.L. Little","58
58
xx","Nov 05
Nov 05
xx","84
84
84",9,
15844,58,Sep 05,R.W.D. Christie,"Henry Riddell
Ram Krishna Rao
W.J. Greenstreet
R.W.D. Christie
A. Cunningham
H.L. Orchard","58
58
58
58
58
58","Dec 05
Dec 05
Dec 05
Dec 05
Dec 05
Dec 05","84
84
84
84
84
84",41,
15845,58,Sep 05,E.J. Nanson,,,,,6,
15846,58,Sep 05,H. Chennakesava Iyengar,A.W.T.,59,Feb 06,85,22,
15847,58,Sep 05,K.J. Sanjána,"G.A. Carse
M.V.A. Sastry
J. Blaikie
W.J. Greenstreet
R. Chartres","59
59
59
59
59","Apr 06
Apr 06
Apr 06
Apr 06
Apr 06","85
85
85
85
85",41,
15848,58,Sep 05,R.F. Davis,"J. Blaikie
R.J. Whittaker","58
58","Nov 05
Nov 05","84
84",22,
15849,58,Sep 05,Prof. Neuberg,"C.M. Ross
K.S. Patrachan
Prof. Neuberg","xx
xx
xx","xx
xx
xx","84
84
84",41,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
15850,58,Sep 05,C.E. Youngman,,,,,89,
15851,58,Sep 05,A.M. Nesbitt,"Henry Riddell
F.W. Reeves
W.F. Beard","xx
xx
xx","xx
xx
xx","86
86
86",48,
15852,58,Sep 05,M.V.A. Sastry,"W.J. Greenstreet
K.S. Patrachan","58
58","Nov 05
Nov 05","84
84",48,
15853,58,Sep 05,S.C. Bagchi,,,,,76,
