,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
13538,50,Jun 97,P.W. Flood,,64,U 06/11,,47,
13539,50,Jun 97,Morgan Brierley,"T. Roach
W.E. Jeffares","50
50","Nov 97
Nov 97","68
68",47,
13540,50,Jun 97,C. Bickerdike,"A. Droz-Farny
J. Cullen","50
50","Sep 97
Sep 97","68
68",44,
13541,50,Jun 97,Charles Mitchell,"A. Droz-Farny
L.E. Reay","50
50","Sep 97
Sep 97","68
68",44,
13542,50,Jun 97,J. Cullen,J. Cullen,xx,xx,70,44,
13543,50,Jun 97,T. Roach,,,,,41,
13544,50,Jun 97,J. Macleod,J. Macleod,51,Feb 98,69,41,
13545,50,Jun 97,R. Chartres,R. Chartres,50,Aug 97,68,2,
13546,50,Jun 97,R.F. Davis,"J. Cullen
R.F. Davis","50
50","Sep 97
Sep 97","68
68",9,
13547,50,Jun 97,R. Knowles,"W.E. Jeffares
A. Droz-Farny
K.J. Sanjána","50
50
xx","Oct 97
Oct 97
xx","68
68
68",41,
13548,50,Jul 97,J.J. Sylvester,,68,U 07/15,,9,
13549,50,Jul 97,M.W. Crofton,,,,,9,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
13550,50,Jul 97,J. Neuberg,,,,,46,
13551,50,Jul 97,J. Wolstenholme,,,,,46,
13552,50,Jul 97,A. Droz-Farny,"F.H. Peachell
W.J. Dobbs","50
50","Dec 97
Dec 97","68
68",41,
13553,50,Jul 97,K.J. Sanjána,,,,,41,
13554,50,Jul 97,H.L. Orchard,"L.E. Reay
T. Roach","xx
xx","xx
xx","71
71",61,
13555,50,Jul 97,Editor,,,,,22,
13556,50,Jul 97,D. Biddle,,,,,41,
13557,50,Jul 97,T. Wood Robinson,T. Wood Robinson,50,Oct 97,68,8,
13558,50,Jul 97,R.F. Davis,"J. Cullen
F.H. Peachell","xx
xx","xx
xx","69
69",22,
13559,50,Jul 97,"R. Knowles
[Correction MQ 108]","W.F. Beard
S.F. Kirby","xx
xx","xx
xx","108
108",41,
13560,50,Jul 97,M. Brierley,,,,,47,
13561,50,Jul 97,P.W. Flood,"L.E. Reay
F.H. Peachell","xx
xx","xx
xx","69
69",22,
13562,50,Jul 97,R. Chartres,"R. Chartres
L.E. Reay
K.J. Sanjána","50
50
50","Sep 97
Sep 97
Sep 97","68
68
68",62,
13563,50,Jul 97,H.W. Curjel,"F.H. Peachell
John Sadler","50
50","Sep 97
Sep 97","68
68",4,
13564,50,Jul 97,F.M. Shields,,,,,4,
13565,50,Jul 97,I. Arnold,J. Cullen,50,Oct 97,68,17,
13566,50,Jul 97,W.E. Jeffares,"J. Cullen
W.E. Jeffares","xx
xx","xx
xx","69
69",22,
13567,50,Jul 97,R.W.D. Christie,R.W.D. Christie,xx,xx,71,78,
13568,50,Jul 97,W.S. Cooney,"W.S. Cooney
K.J. Sanjána","51
51","Feb 98
Feb 98","69
69",41,
13569,50,Jul 97,J. Cullen,J. Cullen,51,Feb 98,69,21,
13570,50,Jul 97,T. Mitcheson,"F.H. Peachell
W.E. Jeffares","51
51","Mar 98
Mar 98","69
69",41,
13571,50,Jul 97,W. Allen Whitworth,"T. Roach
T.C. Simmons
W.A. Whitworth","xx
xx
xx","xx
xx
xx","68
68
71",14,
13572,50,Jul 97,G. Hale Puckle,"G. Hale Puckle
K.J. Sanjána","50
50","Sep 97
Sep 97","68
68",45,
13573,50,Jul 97,L.E. Reay,J. Cullen,50,Oct 97,68,45,
13574,50,Jul 97,Salutation,,,,,23,
13575,50,Aug 97,J.J. Sylvester,"A.M. Nesbitt
R. Tata","66
66","Aug 13
Aug 13","100
100",8,
13576,50,Aug 97,M.W. Crofton,"Lt-Col A. Cunningham
M.W. Crofton","50
51","Nov 97
Jul 98","68
70",9,
13577,50,Aug 97,J. Neuberg,,64,U 06/11,,31,
13578,50,Aug 97,J. Wolstenholme,,,,,45,
13579,50,Aug 97,A. Droz-Farny,,,,,44,
13580,50,Aug 97,Prof. Morley,,,,,44,
13581,50,Aug 97,K.J. Sanjána,,,,,17,
13582,50,Aug 97,Editor,"E.P. Barrett
L.E. Reay","50
xx","Oct 97
xx","68
68",86,
13583,50,Aug 97,D. Biddle,,,,,9,
13584,50,Aug 97,W.A. Whitworth,"A.M. Nesbitt
W.H.H. Hudson
(Withdrawn)
W.H.H. Hudson","65
65

65","Jun 12
Oct 12

Nov 12","97
98

98",8,
13585,50,Aug 97,T. Mitcheson,"E. Walter Todd
John Sadler
A. MacMurchy","xx
xx
xx","xx
xx
xx","68
68
68",41,
13586,50,Aug 97,R.W. Chapman,"R.W. Chapman
W.E. Jeffares
J. Cullen","51
51
xx","Jan 98
Jan 98
xx","69
69
69",41,
13587,50,Aug 97,H. MacColl,,,,,7,
13588,50,Aug 97,H.W. Curjel,H.W. Curjel,52,Feb 99,71,4,
13589,50,Aug 97,W.J. Dobbs,,,,,41,
13590,50,Aug 97,J. Woodcote West,J. Woodcote West,51,Mar 98,69,10,
13591,50,Aug 97,R.W.D. Christie,"G.N. Bates
Allan Cunningham","51
51","Oct 98
Oct 98","70
70",9,
13592,50,Aug 97,R. Chartres,R. Chartres,50,Oct 97,68,47,
13593,50,Aug 97,W.E. Jeffares,W.E. Jeffares,51,Mar 98,69,31,
13594,50,Aug 97,R. Knowles,,,,,48,
13595,50,Aug 97,J. Macleod,"Lionel E. Reay
J. Cullen
J. Macleod","51
51
51","Jun 98
Jun 98
Jun 98","69
69
69",86,
13596,50,Aug 97,R.F. Davis,"A. Anderson
W.F. Beard
R.F. Davis
M.A. Giblett","xx
xx
xx
xx","xx
xx
xx
xx","107
107
107
107",44,
13597,50,Aug 97,Morgan Brierley,I. Arnold,xx,xx,70,52,
13598,50,Aug 97,P.W. Flood,A. Cunningham,xx,xx,69,9,
13599,50,Aug 97,Salutation,"D. Biddle
J.J. Barniville","xx
xx","xx
xx","106
110",41,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
13600,50,Aug 97,Elizabeth Blackwood,,,,,7,
13601,50,Aug 97,H.J. Woodall,,,,,11,
13602,50,Aug 97,J. Cullen,J. Cullen,xx,xx,68,41,
13603,50,Aug 97,I. Arnold,W.J. Greenstreet,54,Jun 01,75,2,
13604,50,Sep 97,J.J. Sylvester,A. Cunningham,51,Jan 98,69,10,
13605,50,Sep 97,J. Wolstenholme,H.W. Curjel,xx,xx,70,75,
13606,50,Sep 97,J. Neuberg,"H.W. Curjel
A. Droz-Farny","50
50","Dec 97
Dec 97","68
68",54,
13607,50,Sep 97,Prof. Morley,,68,U 07/15,,52,
13608,50,Sep 97,H.L. Orchard,H.W. Curjel,51,May 98,69,52,
13609,50,Sep 97,K.J. Sanjána,"J. Cullen
H.W. Curjel","xx
xx","xx
xx","69
69",53,
13610,50,Sep 97,Editor,"J.W. West
H.W. Curjel","xx
xx","xx
xx","69
69",41,
13611,50,Sep 97,D. Biddle,,,,,61,
13612,50,Sep 97,T.C. Simmons,,,,,8,
13613,50,Sep 97,W.A. Whitworth,W.A. Whitworth,51,Sep 98,70,8,
13614,50,Sep 97,C.L. Dodgson,,,,,94,
13615,50,Sep 97,H. MacColl,,,,,7,
13616,50,Sep 97,John Sadler,"Lionel E. Reay
W.E. Jeffares
H.W. Curjel","50
50
xx","Nov 97
Nov 97
xx","68
68
68",44,
13617,50,Sep 97,H.J. Woodall,"H.W. Curjel
A. Cunningham","51
xx","Jan 98
xx","69
69",9,
13618,50,Sep 97,R.W.D. Christie,H.W. Curjel,50,Nov 97,68,9,
13619,50,Sep 97,W.E. Jeffares,"J. Cullen
L.E. Reay","50
50","Dec 97
Dec 97","68
68",41,
13620,50,Sep 97,R. Knowles,"W.J. Dobbs
H.W. Curjel","51
xx","Jan 98
xx","69
69",45,
13621,50,Sep 97,Morgan Brierley,Norman Alliston,xx,xx,105,47,
13622,50,Sep 97,R.F. Davis,H.W. Curjel,50,Nov 97,68,96,
13623,50,Sep 97,R. Chartres,R. Chartres,50,Nov 97,68,14,
13624,50,Sep 97,J. Woodcote West,,,,,46,
13625,50,Sep 97,Salutation,,,,,15,
13626,50,Sep 97,J. Cullen,"H.W. Curjel
U.C. Ghosh
J. Cullen","xx
xx
xx","xx
xx
xx","70
70
70",6,
13627,50,Sep 97,W.J. Dobbs,"W.J. Constable
S.J. Rowton","50
50","Nov 97
Nov 97","68
68",41,
13628,50,Sep 97,J.C. Wasson,J.C. Wasson,50,Nov 97,68,41,
13629,50,Sep 97,R.F. Muirhead,"Lionel E. Reay
H.W. Curjel
T. Savage
J. Cullen","50
50
50
50","Nov 97
Nov 97
Nov 97
Nov 97","68
68
68
68",22,
13630,50,Sep 97,M.W. Crofton,"H.W. Curjel
J. Cullen","51
51","Feb 98
Feb 98","69
69",61,
13631,50,Oct 97,J.J. Sylvester,J. Cullen,xx,xx,69,23,
13632,50,Oct 97,E. Lemoine,E. Lemoine,xx,xx,69,44,
13633,50,Oct 97,M.W. Crofton,"H.W. Curjel
L.E. Reay
J. Cullen","xx
xx
xx","xx
xx
xx","69
69
69",5,
13634,50,Oct 97,J. Neuberg,"R.F. Davis
A. Droz-Farny","xx
xx","xx
xx","69
69",41,
13635,50,Oct 97,J. Wolstenholme,L.E. Reay,52,May 99,71,86,
13636,50,Oct 97,K.J. Sanjána,J. Cullen,xx,xx,69,53,
13637,50,Oct 97,H.L. Orchard,"T. Roach
L.E. Reay
K.J. Sanjána","xx
xx
xx","xx
xx
xx","70
70
70",61,
13638,50,Oct 97,Editor,"T. Roach
A. Droz-Farny","xx
xx","xx
xx","70
70",25,
13639,50,Oct 97,D. Biddle,"D. Biddle
A. Droz-Farny","50
50","Dec 97
Dec 97","68
68",41,
13640,50,Oct 97,T.C. Simmons,,,,,91,
13641,50,Oct 97,W.J. Dobbs,"E.P. Barrett
A. Droz-Farny","51
51","May 98
May 98","69
69",48,
13642,50,Oct 97,H.W. Curjel,J. Cullen,xx,xx,71,46,
13643,50,Oct 97,R. Knowles,"G.M. Grace
T. Savage
A. Droz-Farny","50
50
50","Dec 97
Dec 97
Dec 97","68
68
68",61,
13644,50,Oct 97,W.E. Jeffares,W.E. Jeffares,xx,xx,69,31,
13645,50,Oct 97,F.M. Shields,,,,,2,
13646,50,Oct 97,R.W.D. Christie,R.W.D. Christie,51,Feb 98,69,9,
13647,50,Oct 97,I. Arnold,W.C. Stanham,51,Feb 98,69,74,
13648,50,Oct 97,R.F. Davis,"Joseph Blater
Allan Cunningham
C. Bickerdike
H.W. Curjel","50
50
50
50","Dec 97
Dec 97
Dec 97
Dec 97","68
68
68
68",29,
13649,50,Oct 97,H.J. Woodall,,,,,15,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
13650,50,Oct 97,Morgan Brierley,C.E. Bickmore,51,Jan 98,69,6,
13651,50,Oct 97,R.F. Muirhead,"L.E. Reay
E.J. Nanson","xx
xx","xx
xx","69
71",25,
13652,50,Oct 97,J.W. West,K.J. Sanjána,xx,xx,69,61,
13653,50,Oct 97,J.C. Wasson,W.J. Dobbs,51,Feb 98,69,41,
13654,50,Oct 97,Salutation,"H.W. Curjel
L.E. Reay","52
52","Aug 99
Aug 99","72
72",41,
13655,50,Oct 97,W.C. Stanham,W.C. Stanham,51,May 98,69,86,
13656,50,Oct 97,T. Mitcheson,"E.P. Barrett
A. Droz-Farny
H.W. Curjel","50
50
50","Dec 97
Dec 97
Dec 97","68
68
68",41,
13657,50,Oct 97,W.H. Blythe,,,,,41,
13658,50,Oct 97,W.A. Whitworth,,,,,10,
13659,50,Oct 97,James Stormonth,,,,,10,
13660,50,Nov 97,J.J. Sylvester,H.W. Curjel,xx,xx,70,9,
13661,50,Nov 97,M.W. Crofton,"H.W. Curjel
K.J. Sanjána","51
51","Aug 98
Aug 98","70
70",31,
13662,50,Nov 97,J. Neuberg,,,,,44,
13663,50,Nov 97,J. Wolstenholme,J. Wolstenholme,xx,xx,74,84,
13664,50,Nov 97,F. Rogel,F. Rogel,51,Jan 98,69,62,
13665,50,Nov 97,K.J. Sanjána,,,,,41,
13666,50,Nov 97,Thomas Savage,L.E. Reay,51,Feb 98,69,47,
13667,50,Nov 97,Editor,C.M. Ross,xx,xx,108,53,
13668,50,Nov 97,D. Biddle,W.C. Stanham,xx,xx,74,46,
13669,50,Nov 97,W.H. Blythe,,,,,41,
13670,50,Nov 97,W. Allan Whitworth,,67,U 04/14,,14,
13671,50,Nov 97,R.F. Davis,"F.H. Peachell
W.E. Jeffares","51
51","May 98
May 98","69
69",41,
13672,50,Nov 97,R. Knowles,"E.P. Barrett
H.W. Curjel","51
51","Jul 98
Jul 98","70
70",87,
13673,50,Nov 97,W.J. Dobbs,,,,,41,
13674,50,Nov 97,J. Cullen,"E.P. Barrett
L.E. Reay","xx
xx","xx
xx","69
69",22,
13675,50,Nov 97,J. Brill,U.C. Ghosh,xx,xx,69,51,
13676,50,Nov 97,G.E. Crawford,,,,,48,
13677,50,Nov 97,W.E. Jeffares,"J. Cullen
A.S. Tombe
F.E. Relton
J. Hammond","xx
xx
xx
xx","xx
xx
xx
xx","69
69
105
105",22,
13678,50,Nov 97,T. Mitcheson,"W.E. Jeffares
L.E. Reay","52
52","Feb 99
Feb 99","71
71",41,
13679,50,Nov 97,H.W. Curjel,J. Cullen,51,May 98,69,79,
13680,50,Nov 97,I. Arnold,I. Arnold,51,Oct 98,70,3,
13681,50,Nov 97,J.W. West,"J. Cullen
H.W. Curjel","xx
xx","xx
xx","69
69",51,
13682,50,Nov 97,R.W.D. Christie,"T. Roach
H.W. Curjel","xx
xx","xx
xx","69
69",9,
13683,50,Nov 97,W.C. Stanham,"W.C. Stanham
J. Cullen","51
51","Sep 98
Sep 98","70
70",84,
13684,50,Nov 97,J.C. Wasson,W.J. Dobbs,51,Feb 98,69,41,
13685,50,Nov 97,Salutation,,,,,8,
13686,50,Nov 97,J.C. Malet,W.S. Cooney,51,Jan 98,69,46,
13687,50,Nov 97,Allan Cunningham,"C.E. Bickmore
A. Cunningham","xx
xx","xx
xx","69
69",28,
13688,50,Nov 97,A. Droz-Farny,H.W. Curjel,51,Feb 98,69,48,
13689,50,Nov 97,G. Hale Puckle,G. Hale Puckle,51,Jan 98,69,45,
13690,50,Nov 97,T. Mitcheson,,,,,61,
13691,50,Dec 97,M.W. Crofton,,68,U 06/15,,14,
13692,50,Dec 97,J. Neuberg,,,,,46,
13693,50,Dec 97,J. Wolstenholme,"L.E. Reay
T. Mitcheson
U.C. Ghosh","xx
xx
xx","xx
xx
xx","72
72
72",3,
13694,50,Dec 97,F. Rogel,"F. Rogel
M.W. Curjel","xx
xx","xx
xx","69
69",61,
13695,50,Dec 97,W.S. Burnside,"J. Cullen
H.W. Curjel","xx
xx","xx
xx","69
69",51,
13696,50,Dec 97,K.J. Sanjána,,,,,61,
13697,50,Dec 97,A. Droz-Farny,"L.E. Reay
H.W. Curjel","51
51","Aug 98
Aug 98","70
70",41,
13698,50,Dec 97,H.L. Orchard,"G.H. Webb
H.W. Curjel","51
51","Feb 98
Feb 98","69
69",61,
13699,50,Dec 97,W.J.C. Miller,,,,,13,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
13700,50,Dec 97,D. Biddle,"H.W. Curjel
K.J. Sanjána","xx
xx","xx
xx","69
69",47,
13701,50,Dec 97,Allan Cunningham,"A. Cunningham
C.E. Bickmore","xx
xx","xx
xx","69
69",29,
13702,50,Dec 97,W.J. Dobbs,"L.E. Reay
Umes C. Ghosh","51
51","Sep 98
Sep 98","70
70",44,
13703,50,Dec 97,C.E. Bickmore,C.E. Bickmore,51,Aug 98,70,9,
13704,50,Dec 97,H. MacColl,H. MacColl,xx,xx,70,13,
13705,50,Dec 97,H.W. Curjel,W.C. Stanham,51,Jun 98,69,45,
13706,50,Dec 97,W.E. Jeffares,"H.W. Curjel
L.E. Reay","xx
xx","xx
xx","69
69",48,
13707,50,Dec 97,R.F. Davis,"Allan Cunningham
Joseph Blater","51
51","Mar 98
Mar 98","69
69",29,
13708,50,Dec 97,R. Knowles,"J. Cullen
H.W. Curjel","xx
xx","xx
xx","70
70",44,
13709,50,Dec 97,G.W. Preston,"G.W. Preston
L.E. Reay","51
51","Mar 98
Mar 98","69
69",47,
13710,50,Dec 97,J.W. West,"W.C. Stanham
K.J. Sanjána","xx
xx","xx
xx","69
69",41,
13711,50,Dec 97,R.W.D. Christie,R.W.D. Christie,51,Dec 98,70,9,
13712,50,Dec 97,W.C. Stanham,W.C. Stanham,xx,xx,71,45,
13713,50,Dec 97,T. Mitcheson,"L.E. Reay
W.E. Jeffares
T. Mitcheson","51
51
xx","May 98
May 98
xx","69
69
69",41,
13714,50,Dec 97,J.C. Wasson,"J. Cullen
W.J. Dobbs","xx
xx","xx
xx","69
69",79,
13715,50,Dec 97,J. Brill,J. Brill,51,Jul 98,70,6,
13716,50,Dec 97,W.S. Cooney,W.S. Cooney,51,May 98,69,41,
13717,50,Dec 97,Dr. Freeth,,,,,41,
13718,50,Dec 97,G. Hale Puckle,"G. Hale Puckle
K.J. Sanjána","xx
xx","xx
xx","69
69",86,
13719,50,Dec 97,W.A. Whitworth,"M.W. Crofton
W.A. Whitworth","51
51","Jun 98
Nov 98","69
70",14,
13720,51,Jan 98,M.W. Crofton,,,,,44,
13721,51,Jan 98,J. Neuberg,W.C. Stanham,51,Apr 98,69,44,
13722,51,Jan 98,E. Lemoine,"E. Lemoine
K.J. Sanjána","xx
xx","xx
xx","69
69",41,
13723,51,Jan 98,K.J. Sanjána,"R.W.D. Christie
A. Cunningham","xx
xx","xx
xx","70
70",78,
13724,51,Jan 98,H.L. Orchard,,68,U 07/15,,61,
13725,51,Jan 98,Umes Chandra Ghosh,"W.J. Dobbs
A. Droz-Farny","51
51","Jul 98
Jul 98","70
70",41,
13726,51,Jan 98,K. Venkata Ramanaiya,"C. Joss
K.V. Ramanaiya
W.J. Dobbs","51
51
51","Apr 98
Apr 98
Apr 98","69
69
69",61,
13727,51,Jan 98,W.J.C. Miller,"U. Chandra Ghosh
R. Chartres
T. Mitcheson","51
51
51","Mar 98
Mar 98
Mar 98","69
69
69",3,
13728,51,Jan 98,D. Biddle,"J. Cullen
R.W.D. Christie","xx
xx","xx
xx","69
69",9,
13729,51,Jan 98,Allan Cunningham,Allan Cunningham,51,Apr 98,69,29,
13730,51,Jan 98,R. Tucker,R. Tucker,51,Mar 98,69,44,
13731,51,Jan 98,W.J. Dobbs,,,,,17,
13732,51,Jan 98,W.A. Whitworth,R. Chartres,51,Apr 98,69,14,
13733,51,Jan 98,Dr. Freeth,,64,U 08/11,,44,
13734,51,Jan 98,T.S. Davies,"L.E. Reay
I. Arnold","xx
xx","xx
xx","69
69",41,
13735,51,Jan 98,R.F. Muirhead,"A. Cunningham
R.F. Muirhead","xx
xx","xx
xx","69
70",22,
13736,51,Jan 98,H.W. Curjel,,68,U 07/15,,64,
13737,51,Jan 98,K.A.H. Fischer,H.W. Curjel,xx,xx,71,22,
13738,51,Jan 98,R.F. Davis,"W.J. Dobbs
J. Cullen
W.C. Stanham","51
51
51","Apr 98
Apr 98
Apr 98","69
69
69",45,
13739,51,Jan 98,W.C. Stanham,W.C. Stanham,xx,xx,70,89,
13740,51,Jan 98,J. Cullen,"R. Tucker
W.E. Jeffares","51
51","Oct 98
Oct 98","70
70",41,
13741,51,Jan 98,W.E. Jeffares,L.E. Reay,xx,xx,69,74,
13742,51,Jan 98,R. Knowles,,,,,45,
13743,51,Jan 98,R.W.D. Christie,S. Sircom,xx,xx,69,67,
13744,51,Jan 98,J.W. West,J.W. West,xx,xx,69,9,
13745,51,Jan 98,T. Mitcheson,"K.J. Sanjána
L.E. Reay","xx
xx","xx
xx","69
69",44,
13746,51,Jan 98,L.E. Reay,"K.J. Sanjána
W.J. Dobbs
W.J. Greenstreet","xx
xx
xx","xx
xx
xx","69
69
74",41,
13747,51,Jan 98,I. Arnold,T. Mitcheson,xx,xx,70,76,
13748,51,Jan 98,C.E. Bickmore,C.E. Bickmore,xx,xx,69,25,
13749,51,Feb 98,M.W. Crofton,"H.W. Curjel
Allan Cunningham","51
51","Oct 98
Oct 98","70
70",9,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
13750,51,Feb 98,J. Neuberg,J. Cullen,51,Jul 98,70,87,
13751,51,Feb 98,K.J. Sanjána,J. Cullen,52,Feb 99,71,86,
13752,51,Feb 98,J. Wolstenholme,W.C. Stanham,xx,xx,69,45,
13753,51,Feb 98,H.L. Orchard,,,,,18,
13754,51,Feb 98,Umes Chandra Ghosh,W.J. Greenstreet,xx,xx,74,41,
13755,51,Feb 98,W.J.C. Miller,"Prof Gopalachari
Prof Radhakrishnan","51
51","Jul 98
Jul 98","70
70",44,
13756,51,Feb 98,D. Biddle,Allen Cunningham,51,Jun 98,69,29,
13757,51,Feb 98,G. Hale Puckle,G. Hale Puckle,52,Apr 98,69,48,
13758,51,Feb 98,R. Tucker,"J. Cullen
T. Mitcheson","xx
xx","xx
xx","70
70",89,
13759,51,Feb 98,H.W. Curjel,W.A. Whitworth,54,Sep 01,76,8,
13760,51,Feb 98,W.J. Dobbs,"H.W. Curjel
W.C. Stanham","xx
xx","xx
xx","70
70",41,
13761,51,Feb 98,R.F. Muirhead,"L.E. Reay
H.J. Woodall","51
51","Apr 98
Apr 98","69
69",3,
13762,51,Feb 98,T. Mitcheson,"W.J. Constable
H.W. Curjel
R. Tucker","51
51
xx","Apr 98
Apr 98
xx","69
69
69",41,
13763,51,Feb 98,W.A. Whitworth,"W.A. Whitworth
H.W. Curjel","51
xx","Jun 98
xx","69
69",14,
13764,51,Feb 98,R.W.D. Christie,R.W.D. Christie,xx,xx,70,9,
13765,51,Feb 98,J. Cullen,"G.N. Bates
A. Droz-Farny","51
51","Apr 98
Apr 98","69
69",41,
13766,51,Feb 98,T.S. Davies,"R. Tucker
L.E. Reay","xx
xx","xx
xx","70
70",41,
13767,51,Feb 98,R. Knowles,"F.H. Peachell
L.E. Reay
H.W. Curjel","51
51
51","Sep 98
Sep 98
Sep 98","70
70
70",61,
13768,51,Feb 98,W.E. Jeffares,"W.C. Stanham
W.E. Jeffares","xx
xx","xx
xx","70
70",47,
13769,51,Feb 98,J. Woodcote West,R.W.D. Christie,51,Jun 98,69,9,
13770,51,Feb 98,E.P. Barnett,"H.W. Curjel
C. Joss
E.P. Barnett","51
51
51","Apr 98
Apr 98
Apr 98","69
69
69",41,
13771,51,Feb 98,G.W. Preston,"W.C. Stanham
A. Droz-Farny","51
51","Apr 98
Apr 98","69
69",74,
13772,51,Feb 98,C. Bickerdike,,,,,11,
13773,51,Feb 98,R.F. Davis,A. Droz-Farny,51,May 98,69,41,
13774,51,Feb 98,I. Arnold,"H.W. Curjel
I. Arnold","51
51","Jul 98
Jul 98","70
70",75,
13775,51,Feb 98,H.J. Woodall,,,,,9,
13776,51,Feb 98,W.C. Stanham,"W.H. Salmon
F.H. Peachell
W.C. Stanham","51
51
51","Jun 98
Jun 98
Jun 98","69
69
69",41,
13777,51,Feb 98,Charles Mitchell,,,,,41,
13778,51,Mar 98,M.W. Crofton,"A. Droz-Farny
R.W.D. Christie","xx
xx","xx
xx","71
71",9,
13779,51,Mar 98,J. Neuberg,"T. Roach
Umes C. Ghosh","51
51","Sep 98
Sep 98","70
70",22,
13780,51,Mar 98,K.J. Sanjána,"S. Sircom
B.N. Cama
J. Cullen","51
51
51","Sep 98
Sep 98
Sep 98","70
70
70",53,
13781,51,Mar 98,Franz Rogel,F. Rogel,xx,xx,70,61,
13782,51,Mar 98,S. Sircom,S. Sircom,51,Sep 98,70,18,
13783,51,Mar 98,Umes Chandra Ghosh,"L.E. Reay
R. Chartres","xx
xx","xx
xx","71
71",53,
13784,51,Mar 98,W.J.C. Miller,"John F. Wilkinson
H.W. Curjel","51
51","Jun 98
Jun 98","69
69",53,
13785,51,Mar 98,D. Biddle,,,,,9,
13786,51,Mar 98,B.H. Steede,"H.W. Curjel
Umes C. Ghosh","51
51","Jun 98
Jun 98","69
69",44,
13787,51,Mar 98,W.A. Whitworth,,,,,13,
13788,51,Mar 98,W.J. Dobbs,,,,,17,
13789,51,Mar 98,W.H. Salmon,"A. Droz-Farny
J. Cullen","xx
xx","xx
xx","69
69",79,
13790,51,Mar 98,Dr. Freeth,,,,,44,
13791,51,Mar 98,R. Knowles,,,,,41,
13792,51,Mar 98,Allan Cunningham,Allan Cunningham,51,Jul 98,70,29,
13793,51,Mar 98,R. Tucker,"B.N. Cama
R. Tucker","51
51","Oct 98
Oct 98","70
70",41,
13794,51,Mar 98,G. Hale Puckle,"G. Hale Puckle
K.J. Sanjána","51
51","Aug 98
Aug 98","70
70",45,
10795,51,Mar 98,J. Cullen,,,,,41,
13796,51,Mar 98,C.E. Bickmore,C.E. Bickmore,xx,xx,71,64,
13797,51,Mar 98,W.E. Jeffares,"C.W. Adams
B.A. Swinden
A.M. Nesbitt","64
64
64","May 11
May 11
May 11","95
95
95",61,
13798,51,Mar 98,R.W.D. Christie,A. Cunningham,xx,xx,70,9,
13799,51,Mar 98,H. MacColl,,,,,6,
,,,,,,,,,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
13800,51,Mar 98,H.J. Woodall,,,,,28,
13801,51,Mar 98,R.F. Davis,"A. Droz-Farny
T. Savage
H.W. Curjel","51
51
51","Oct 98
Oct 98
Oct 98",70,41,
13802,51,Mar 98,R. Chartres,"W.A. Whitworth
K.J. Sanjána
H.W. Curjel","xx
xx
xx","xx
xx
xx","71
71
71",61,
13803,51,Mar 98,W.C. Stanham,W.C. Stanham,xx,xx,70,74,
13804,51,Mar 98,"H.W. Curjel
[Identical to 13909]",,67,U 04/14,,41,
13805,51,Mar 98,T. Mitcheson,"B.N. Cama
L.E. Reay","xx
xx","xx
xx","70
70",44,
13806,51,Mar 98,I. Arnold,I. Arnold,51,Jun 98,69,74,
13807,51,Apr 98,J. Wolstenholme,,,,,46,
13808,51,Apr 98,J. Neuberg,,,,,46,
13809,51,Apr 98,G.B. Mathews,,,,,44,
13810,51,Apr 98,K.J. Sanjána,W.A. Whitworth,xx,xx,70,14,
13811,51,Apr 98,S. Sircom,,,,,22,
13812,51,Apr 98,A. Droz-Farny,"L.E. Reay
R. Tucker","51
51","Oct 98
Oct 98","70
70",44,
13813,51,Apr 98,Umes Chandra Ghosh,J. Cullen,51,Jul 98,70,79,
13814,51,Apr 98,W.J.C. Miller,,67,U 04/14,,22,
13815,51,Apr 98,D. Biddle,"K.J. Sanjána
L.E. Reay","51
51","Jul 98
Jul 98","70
70",1,
13816,51,Apr 98,H.W. Curjel,"S. Sircom
J. Cullen","xx
xx","xx
xx","71
71",6,
13817,51,Apr 98,R. Tucker,"J. Cullen
K.J. Sanjána","xx
xx","xx
xx","69
69",41,
13818,51,Apr 98,J. Cullen,,,,,44,
13819,51,Apr 98,L.E. Reay,,,,,41,
13820,51,Apr 98,W.A. Whitworth,,,,,14,
13821,51,Apr 98,R.F. Davis,"W.H. Salmon
K.J. Sanjána
L.E. Reay
R. Tucker","51
51
51
xx","Aug 98
Aug 98
Aug 98
xx","70
70
70
xx",41,
13822,51,Apr 98,R.W.D. Christie,A. Cunningham,xx,xx,71,9,
13823,51,Apr 98,B.H. Steede,B.H. Steede,xx,xx,70,44,
