,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
18615,,Mar 18,J.J. Barniville,J.J. Barniville,xx,xx,109,22,
18616,,Mar 18,W.F. Beard,,,,,22,
18617,,Mar 18,C.E. Youngman,,,,,79,
18618,,Mar 18,R.W. Genese,,,,,41,
18619,,Mar 18,E.J. Nanson,,,,,84,
18620,,Mar 18,S.F. Kirby,,,,,45,
18621,,Mar 18,T.R. Lee,,,,,41,
18622,,Mar 18,W.F. Beard,"T.R. Lee
S.F. Kirby","xx
xx","xx
xx","110
110",41,
18623,,Mar 18,T. Lakshmana,,,,,44,
18624,,Mar 18,"Hermite
Hobson’sPlane Trig",E.J. Nanson,xx,xx,110,3,
18625,,Mar 18,R.W. Genese,,,,,67,
18626,,Apr 18,T.R. Lee,T.R. Lee,xx,xx,110,15,
18627,,Apr 18,F.G.W. Brown,,,,,11,
18628,,Apr 18,C.M. Ross,,,,,53,
18629,,Apr 18,K.J. Sanjána,,,,,67,
18630,,Apr 18,J.J. Barniville,W.N. Bailey,xx,xx,110,22,
18631,,Apr 18,B. Howarth,,,,,9,
18632,,Apr 18,A.M. Nesbitt,,,,,22,
18633,,Apr 18,E.J. Nanson,C.M. Ross,xx,xx,110,6,
18634,,Apr 18,K.J. Sanjána,,,,,10,
18635,,Apr 18,A.M. Nesbitt,,,,,87,
18636,,Apr 18,C.E. Youngman,T.R. Lee,xx,xx,110,79,
18637,,Apr 18,E.J. Nanson,,,,,44,
18638,,Apr 18,S.F. Kirby,,,,,86,
18639,,Apr 18,R.W. Genese,,,,,41,
18640,,Apr 18,E.W. Rees,,,,,41,
18641,,Apr 18,T. Lakshmana,"H.W.L. Hime
T.R. Lee","xx
xx","xx
xx","110
110",41,
18642,,Apr 18,R.W. Genese,T.R. Lee,xx,xx,110,76,
18643,,Apr 18,G. Bateson Wright,"W.N. Bailey
C.M. Ross
G. Bateson Wright","xx
xx
xx","xx
xx
xx","110
110
110",3,
18644,,May 18,R.W. Genese,T.R. Lee,xx,xx,110,17,
18645,,May 18,c.b. A.M. Nesbitt,,,,,61,
18646,,May 18,T. Muir,C.M. Ross,xx,xx,110,25,
18647,,May 18,K.J. Sanjána,,,,,61,
18648,,May 18,J.J. Barniville,A. Cunningham,xx,xx,110,28,
18649,,May 18,E.J. Nanson,"E. Fenwick
C.M. Ross
S.F. Kirby","xx
xx
xx","xx
xx
xx","110
110
110",22,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
18650,,May 18,c.b.Professor Cochez,"A.M. Nesbitt
W.N. Bailey","xx
xx","xx
xx","110
110",79,
18651,,May 18,A. Cayley (c.b. C.M. Ross),"S.F. Kirby
C.M. Ross
A.M. Nesbitt","xx
xx
xx","xx
xx
xx","110
110
110",45,
18652,,May 18,A.M. Nesbitt,T.R. Lee,xx,xx,110,45,
18653,,May 18,S.F. Kirby,,,,,48,
18654,,May 18,H.W.L. Hime,"H.W.L. Hime
S.F. Kirby","xx
xx","xx
xx","110
110",45,
18655,,May 18,E.J. Nanson,"G.G. Morrice
J. Macmillan
T.R. Lee
F.G.W. Brown","xx
xx
xx
xx","xx
xx
xx
xx","110
110
110
110",48,
18656,,May 18,T. Lakshmana,,,,,74,
18657,,May 18,F.G.W. Brown,F.G.W. Brown,xx,xx,110,41,
18658,,May 18,R.W. Genese,"E. Fenwick
C.M. Ross","xx
xx","xx
xx","110
110",41,
18659,,May 18,C.M. Ross,,,,,74,
18660,,May 18,F.G.W. Brown,"F.G.W. Brown
A.E. Jones","xx
xx","xx
xx","110
110",41,
18661,,May 18,K.J. Sanjána,,,,,3,
18662,,Jun 18,R.W. Genese,,,,,51,
18663,,Jun 18,T. Muir,C.M. Ross,xx,xx,110,25,
18664,,Jun 18,C.M. Ross,,,,,25,
18665,,Jun 18,J.J. Barniville,,,,,22,
18666,,Jun 18,E. Fenwick,,,,,10,
18667,,Jun 18,K.J. Sanjána,,,,,61,
18668,,Jun 18,E.J. Nanson,,,,,10,
18669,,Jun 18,S.F. Kirby,E. Fenwick,xx,xx,110,45,
18670,,Jun 18,A.M. Nesbitt,,,,,41,
18671,,Jun 18,"J. Frier Goodge &
Henry Roe",,,,,41,
18672,,Jun 18,H.D. Drury,,,,,41,
18673,,Jun 18,E.J. Nanson,,,,,41,
18674,,Jun 18,A. Anderson,,,,,41,
18675,,Jun 18,F.G.W. Brown,,,,,41,
18676,,Jun 18,T.R. Lee,,,,,41,
18677,,Jun 18,R.W. Genese,E. Fenwick,xx,xx,110,75,
18678,,Jun 18,K.J. Sanjána,,,,,31,
18679,,Jun 18,T. Lakshmana,,,,,41,
18680,,Jul 18,R.W. Genese,,,,,75,
18681,,Jul 18,c.b. C.M. Ross,,,,,25,
18682,,Jul 18,Sir Thomas Muir,,,,,25,
18683,,Jul 18,K.J. Sanjána,,,,,53,
18684,,Jul 18,A. Cunningham,A. Cunningham,xx,xx,110,22,
18685,,Jul 18,J.J. Barniville,"A. Cunningham
J.J. Barniville","xx
xx","xx
xx","110
110",22,
18686,,Jul 18,A.M. Nesbitt,,,,,22,
18687,,Jul 18,K.J. Sanjána,,,,,62,
18688,,Jul 18,W.N. Bailey,,,,,79,
18689,,Jul 18,R. Knowles,,,,,48,
18690,,Jul 18,S.F. Kirby,,,,,41,
18691,,Jul 18,E.J. Nanson,,,,,45,
18692,,Jul 18,E. Fenwick,,,,,22,
18693,,Jul 18,T. Lakshmana,,,,,44,
18694,,Jul 18,C.M. Ross,,,,,41,
18695,,Jul 17,A. Anderson,E. Fenwick,xx,xx,110,41,
18696,,Jul 18,E.J. Nanson,,,,,41,
18697,,Jul 18,D. Biddle,D. Biddle,xx,xx,110,3,
18698,,Aug-Sep 18,T. Muir,C.M. Ross,xx,xx,110,25,
18699,,Aug-Sep 18,C.M. Ross,,,,,25,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
18700,,Aug-Sep 18,Dr. G.H. Bateson Wright,,,,,10,
18701,,Aug-Sep 18,J.J. Barniville,,,,,22,
18702,,Aug-Sep 18,A. Cunningham,A. Cunningham,xx,xx,110,9,
18703,,Aug-Sep 18,"D. Biddle
[See 18614]",,,,,9,
18704,,Aug-Sep 18,J.J. Barniville,,,,,23,
18705,,Aug-Sep 18,c.b. Constance Marks,,,,,9,
18706,,Aug-Sep 18,C.M. Ross,,,,,22,
18707,,Aug-Sep 18,K.J. Sanjána,,,,,86,
18708,,Aug-Sep 18,W.F. Beard,,,,,48,
18709,,Aug-Sep 18,E.J. Nanson,,,,,45,
18710,,Aug-Sep 18,c.b. V.V. Satyanarayan,,,,,41,
18711,,Aug-Sep 18,T. Lakshmana,,,,,41,
18712,,Aug-Sep 18,A.M. Nesbitt,,,,,41,
18713,,Aug-Sep 18,E.J. Nanson,,,,,41,
18714,,Aug-Sep 18,K.J. Sanjána,,,,,3,
18715,,Aug-Sep 18,A.M. Nesbitt,,,,,3,
18716,,Oct 18,c.b. Prof. Minchin,,,,,11,
18717,,Oct 18,C.M. Ross,,,,,53,
18718,,Oct 18,A.M. Nesbitt,,,,,8,
18719,,Oct 18,C.M. Ross,,,,,25,
18720,,Oct 18,J.J. Barniville,,,,,9,
18721,,Oct 18,D. Biddle,,,,,9,
18722,,Oct 18,J.J. Barniville,,,,,22,
18723,,Oct 18,E.J. Nanson,,,,,9,
18724,,Oct 18,K.J. Sanjána,,,,,61,
18725,,Oct 18,K.J. Sanjána,,,,,61,
18726,,Oct 18,Prof. Catalan [c.b. X.Y.Z.],,,,,86,
18727,,Oct 18,A.M. Nesbitt,,,,,48,
18728,,Oct 18,W.N. Bailey,,,,,48,
18729,,Oct 18,T. Lakshmana,,,,,4,
18730,,Oct 18,A. Anderson,,,,,41,
18731,,Oct 18,W.N. Bailey,,,,,41,
18732,,Oct 18,E.J. Nanson,,,,,41,
18733,,Oct 18,T.R. Lee,,,,,4,
18734,,Nov 18,A.M. Nesbitt,,,,,11,
18735,,Nov 18,Prof. Cayley,,,,,46,
18836,,Nov 18,Prof. Sylvester,,,,,9,
18737,,Nov 18,K.J. Sanjána,,,,,9,
18738,,Nov 18,C.M. Ross,,,,,22,
18739,,Nov 18,Prof. Cochez,,,,,79,
18740,,Nov 18,Prof Cochez,,,,,41,
18741,,Nov 18,K.J. Sanjána,,,,,48,
18742,,Nov 18,R. Knowles,,,,,48,
18743,,Nov 18,W.F. Beard,,,,,44,
18744,,Nov 18,E.J. Nanson,,,,,41,
18745,,Nov 18,E.J. Nanson,,,,,41,
18746,,Nov 18,T. Lakshmana,,,,,41,
18747,,Nov 18,Dr. G.H. Bateson Wright,,,,,41,
18748,,Nov 18,C.M. Ross,,,,,75,
18749,,Nov 18,c.b. G.B. Mathews,,,,,76,
,,,,,,,,,
NUM,ET VOL,DATE,PROPOSER,SOLVERS,ET VOL,DATE,MQ VOL,TYPE,
18750,,Nov 18,c.b. A.M. Nesbitt,,,,,3,
18751,,Nov 18,R.W. Genese,,,,,67,
18752,,Dec 18,H.J. Woodall,,,,,92,
18753,,Dec 18,E.J. Nanson,,,,,25,
18754,,Dec 18,"W.N. Bailey
[Suggested by 14438]",,,,,53,
18755,,Dec 18,J.J. Barniville,,,,,23,
18756,,Dec 18,A. Cunningham,,,,,22,
18757,,Dec 18,E.J. Nanson,,,,,22,
18758,,Dec 18,A.M. Nesbitt,,,,,10,
18759,,Dec 18,C.M. Ross,,,,,22,
18760,,Dec 18,Prof. Lauvernay,,,,,79,
18761,,Dec 18,W.N. Bailey,,,,,45,
18762,,Dec 18,N.P. Pandye,,,,,48,
18763,,Dec 18,K.J. Sanjána,,,,,3,
18764,,Dec 18,A.M. Nesbitt,,,,,41,
18765,,Dec 18,T. Lakshmana,,,,,41,
18766,,Dec 18,K.J. Sanjána,,,,,41,
18767,,Dec 18,Dr. G.H. Bateson Wright,,,,,4,
18768,,Dec 18,C.M. Ross,,,,,3,
18769,,Dec 18,R.W. Genese,,,,,31,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
KEY:,,,,,,,,,
Red letters = female contributor,,,,,,,,,
Green letters = in French,,,,,,,,,
Blue letters = in a language other than English of French,,,,,,,,,
Purple letters = pseudonym,,,,,,,,,
(n) = n solutions,,,,,,,,,
10p = a combinatorial problem posed as a poem,,,,,,,,,
13Δ = Three lengths forming a triangle problem,,,,,,,,,
c.b. = communicated by,,,,,,,,,
ps = partial solution,,,,,,,,,
2pts = Two parts,,,,,,,,,
